User_ID,Age_Group,Gender,Location,Device_Type,Social_Media_Platform,Two_Factor_Authentication,Saved_Password,Account_Privacy,Frequent_New_Device_Logging,Connection_Type,Time_of_Day,Payment_Mode,Cross_Channel_Usage,Season,Suspicious_Activity,Clicked_Ad,Ad_Platform,Ad_Target_Domain,Domain_Reputation,Domain_Length,Domain_Entropy,Click_Leads_To_Malicious_Site
4760,18-24,Female,Maharashtra,Mobile,Twitter,Yes,Yes,Private,No,Open WiFi,Night,UPI,Yes,winter vacation,1,Yes,Instagram,phishingsite.ru,Malicious,15,3.323,1
4761,25-34,Male,Andhra Pradesh,Mobile,Facebook,Yes,Yes,Private,Yes,Private,Afternoon,Cash,Yes,summer vacations,0,No,,,,0,0,0
4762,18-24,Female,Tamil Nadu,Desktop,LinkedIn,Yes,Yes,Private,No,Private,Evening,UPI,No,Diwali,1,No,,,,0,0,0
4763,35-44,Male,Rajasthan,Mobile,Twitter,Yes,Yes,Private,Yes,Private,Night,UPI,Yes,Holi,1,No,,,,0,0,0
4764,25-34,Female,Uttar Pradesh,Desktop,WhatsApp,No,Yes,Private,No,Open WiFi,Evening,Debit Card,Yes,Diwali,1,No,,,,0,0,0
4765,25-34,Female,Uttar Pradesh,Desktop,Instagram,No,Yes,Public,Yes,Private,Morning,Digital Wallet,Yes,winter vacation,0,No,,,,0,0,0
4766,18-24,Male,West Bengal,Mobile,LinkedIn,Yes,Yes,Public,No,Hotspot,Night,Debit Card,No,Diwali,1,Yes,Instagram,unknown-redirect.net,Suspicious,20,3.484,1
4767,18-24,Male,Maharashtra,Mobile,Twitter,Yes,No,Private,Yes,Private,Afternoon,Digital Wallet,No,summer vacations,0,Yes,WhatsApp,phishingsite.ru,Malicious,15,3.323,1
4768,25-34,Female,Gujarat,Mobile,WhatsApp,Yes,Yes,Public,No,Private,Morning,Cash,No,summer vacations,1,Yes,Facebook,banking.example,Good,15,3.507,0
4769,25-34,Female,Uttar Pradesh,Mobile,Instagram,Yes,No,Private,No,Private,Night,Digital Wallet,No,Holi,0,No,,,,0,0,0
4770,35-44,Female,Bihar,Desktop,WhatsApp,Yes,Yes,Public,No,Private,Afternoon,Debit Card,Yes,winter vacation,1,No,,,,0,0,0
4771,45-54,Female,Uttar Pradesh,Mobile,Twitter,No,No,Public,No,Private,Morning,Debit Card,Yes,Holi,1,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
4772,18-24,Female,Madhya Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Private,Morning,UPI,No,Diwali,0,Yes,Facebook,discounts.online,Suspicious,16,3.328,0
4773,25-34,Female,Uttar Pradesh,Mobile,Twitter,Yes,No,Private,No,Open WiFi,Morning,Credit Card,Yes,Diwali,0,No,,,,0,0,0
4774,25-34,Female,Uttar Pradesh,Mobile,LinkedIn,Yes,No,Private,No,Private,Morning,Digital Wallet,Yes,Holi,0,No,,,,0,0,0
4775,35-44,Female,Uttar Pradesh,Desktop,Twitter,Yes,Yes,Public,No,Private,Morning,Debit Card,No,navaratri,1,Yes,WhatsApp,offers-shop.co,Suspicious,14,3.182,1
4776,25-34,Female,Bihar,Mobile,Facebook,Yes,No,Public,No,Private,Afternoon,Debit Card,Yes,summer vacations,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
4777,35-44,Female,Rajasthan,Mobile,LinkedIn,No,Yes,Public,No,Private,Morning,Cash,Yes,Diwali,1,Yes,LinkedIn,news-portal.org,Good,15,3.64,0
4778,45-54,Female,Maharashtra,Tablet,Facebook,Yes,No,Private,No,Private,Morning,Cash,No,summer vacations,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,1
4779,18-24,Female,Karnataka,Desktop,Facebook,Yes,Yes,Public,No,Hotspot,Afternoon,Debit Card,No,Diwali,0,No,,,,0,0,0
4780,45-54,Male,Tamil Nadu,Desktop,Twitter,Yes,No,Private,No,Private,Morning,Digital Wallet,Yes,Holi,0,No,,,,0,0,0
4781,35-44,Female,Gujarat,Mobile,Twitter,Yes,No,Private,No,Private,Evening,Debit Card,Yes,Diwali,0,Yes,Twitter,unknown-redirect.net,Suspicious,20,3.484,1
4782,45-54,Female,Uttar Pradesh,Mobile,Twitter,Yes,No,Private,No,Open WiFi,Night,Debit Card,No,Diwali,0,Yes,LinkedIn,login-secure.ru,Malicious,15,3.507,1
4783,18-24,Male,West Bengal,Mobile,Facebook,Yes,Yes,Public,No,Private,Evening,Credit Card,No,Diwali,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
4784,18-24,Female,Uttar Pradesh,Mobile,LinkedIn,Yes,No,Private,No,Private,Night,UPI,Yes,summer vacations,1,Yes,Twitter,unknown-redirect.net,Suspicious,20,3.484,1
4785,35-44,Male,Madhya Pradesh,Mobile,LinkedIn,Yes,No,Private,Yes,Open WiFi,Evening,Cash,Yes,navaratri,1,No,,,,0,0,0
4786,45-54,Male,Chhattisgarh,Tablet,LinkedIn,Yes,No,Public,No,Private,Afternoon,Credit Card,No,summer vacations,1,No,,,,0,0,0
4787,18-24,Female,Gujarat,Tablet,Twitter,Yes,Yes,Private,Yes,Private,Morning,Debit Card,Yes,Diwali,0,Yes,WhatsApp,discounts.online,Suspicious,16,3.328,0
4788,18-24,Male,Maharashtra,Mobile,WhatsApp,Yes,No,Private,No,Hotspot,Afternoon,Debit Card,Yes,winter vacation,0,Yes,WhatsApp,banking.example,Good,15,3.507,1
4789,45-54,Female,Tamil Nadu,Mobile,Instagram,No,No,Public,No,Private,Morning,Debit Card,No,Holi,1,No,,,,0,0,0
4790,35-44,Male,Tamil Nadu,Mobile,WhatsApp,Yes,Yes,Private,Yes,Private,Night,UPI,No,Holi,0,Yes,Facebook,ecommerce.com,Good,13,2.449,0
4791,25-34,Female,Odisha,Mobile,Instagram,Yes,Yes,Public,Yes,Private,Afternoon,UPI,No,Holi,0,No,,,,0,0,0
4792,25-34,Female,Maharashtra,Desktop,Twitter,Yes,No,Private,No,Private,Morning,Digital Wallet,Yes,winter vacation,1,No,,,,0,0,0
4793,35-44,Female,West Bengal,Mobile,WhatsApp,Yes,No,Private,No,Private,Afternoon,Cash,No,summer vacations,0,Yes,WhatsApp,discounts.online,Suspicious,16,3.328,1
4794,45-54,Male,Rajasthan,Mobile,LinkedIn,Yes,No,Public,No,Private,Morning,Cash,Yes,summer vacations,0,Yes,Instagram,banking.example,Good,15,3.507,0
4795,35-44,Female,Uttar Pradesh,Desktop,WhatsApp,No,No,Private,No,Private,Night,Digital Wallet,Yes,summer vacations,0,No,,,,0,0,0
4796,18-24,Female,Haryana,Mobile,Facebook,Yes,No,Private,No,Private,Morning,Credit Card,Yes,Holi,0,No,,,,0,0,0
4797,18-24,Male,Karnataka,Mobile,WhatsApp,Yes,No,Private,No,Private,Afternoon,Credit Card,Yes,navaratri,1,Yes,Facebook,unknown-redirect.net,Suspicious,20,3.484,1
4798,35-44,Male,Gujarat,Tablet,Twitter,Yes,Yes,Private,No,Private,Night,Debit Card,No,summer vacations,0,Yes,Facebook,banking.example,Good,15,3.507,0
4799,18-24,Male,Karnataka,Mobile,LinkedIn,Yes,No,Private,No,Open WiFi,Evening,Debit Card,No,Diwali,1,No,,,,0,0,0
4800,25-34,Male,Uttar Pradesh,Desktop,Instagram,Yes,No,Public,Yes,Hotspot,Evening,Credit Card,Yes,Diwali,1,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
4801,35-44,Female,Uttar Pradesh,Mobile,Facebook,Yes,Yes,Private,No,Private,Night,Debit Card,Yes,summer vacations,0,Yes,Twitter,promo-deals.xyz,Suspicious,15,3.774,1
4802,45-54,Male,Andhra Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Open WiFi,Afternoon,Cash,No,Diwali,0,No,,,,0,0,0
4803,25-34,Male,West Bengal,Mobile,Facebook,Yes,Yes,Public,No,Private,Evening,Credit Card,Yes,navaratri,1,Yes,Facebook,phishingsite.ru,Malicious,15,3.323,1
4804,25-34,Male,Uttar Pradesh,Desktop,LinkedIn,Yes,No,Public,No,Private,Evening,Cash,No,summer vacations,0,No,,,,0,0,0
4805,25-34,Male,Madhya Pradesh,Mobile,Twitter,Yes,Yes,Private,Yes,Private,Afternoon,Credit Card,Yes,Diwali,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,0
4806,35-44,Male,Telangana,Mobile,Twitter,Yes,Yes,Private,No,Open WiFi,Afternoon,Digital Wallet,No,summer vacations,0,No,,,,0,0,0
4807,25-34,Other,Tamil Nadu,Mobile,Twitter,Yes,No,Private,No,Hotspot,Afternoon,Debit Card,No,Diwali,0,Yes,LinkedIn,promo-deals.xyz,Suspicious,15,3.774,0
4808,45-54,Female,Andhra Pradesh,Desktop,WhatsApp,No,No,Private,No,Private,Morning,Credit Card,No,Diwali,1,No,,,,0,0,0
4809,18-24,Male,Maharashtra,Mobile,Instagram,No,Yes,Public,No,Private,Night,Cash,Yes,Diwali,0,No,,,,0,0,0
4810,35-44,Male,West Bengal,Mobile,Instagram,Yes,No,Public,No,Open WiFi,Night,UPI,Yes,summer vacations,0,No,,,,0,0,0
4811,18-24,Female,Chhattisgarh,Mobile,Twitter,Yes,Yes,Private,No,Private,Morning,UPI,No,Diwali,0,No,,,,0,0,0
4812,18-24,Female,West Bengal,Desktop,Facebook,Yes,Yes,Public,Yes,Open WiFi,Afternoon,UPI,No,summer vacations,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
4813,25-34,Male,Gujarat,Desktop,Instagram,Yes,Yes,Private,No,Open WiFi,Afternoon,UPI,No,summer vacations,0,No,,,,0,0,0
4814,35-44,Male,Karnataka,Mobile,Twitter,Yes,Yes,Private,No,Private,Morning,Cash,No,summer vacations,1,Yes,WhatsApp,login-secure.ru,Malicious,15,3.507,1
4815,18-24,Female,Gujarat,Tablet,Facebook,Yes,Yes,Private,No,Private,Morning,Credit Card,Yes,navaratri,0,No,,,,0,0,0
4816,25-34,Male,Haryana,Mobile,WhatsApp,Yes,No,Private,No,Private,Morning,Digital Wallet,Yes,summer vacations,0,Yes,Instagram,unknown-redirect.net,Suspicious,20,3.484,0
4817,35-44,Female,Gujarat,Mobile,WhatsApp,Yes,Yes,Public,No,Hotspot,Evening,Cash,Yes,summer vacations,1,No,,,,0,0,0
4818,18-24,Female,Assam,Mobile,Facebook,No,No,Private,No,Private,Evening,UPI,Yes,navaratri,1,No,,,,0,0,0
4819,25-34,Male,Bihar,Mobile,Twitter,Yes,Yes,Private,No,Private,Night,UPI,Yes,Diwali,0,No,,,,0,0,0
4820,45-54,Other,Bihar,Mobile,WhatsApp,Yes,No,Public,No,Private,Morning,UPI,No,summer vacations,1,No,,,,0,0,0
4821,45-54,Female,Tamil Nadu,Mobile,Twitter,Yes,Yes,Private,No,Private,Morning,Debit Card,Yes,Holi,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
4822,45-54,Male,Andhra Pradesh,Mobile,WhatsApp,Yes,No,Public,No,Private,Night,UPI,No,summer vacations,0,Yes,Twitter,news-portal.org,Good,15,3.64,0
4823,18-24,Male,Bihar,Tablet,LinkedIn,Yes,Yes,Public,No,Private,Morning,UPI,Yes,Diwali,0,Yes,WhatsApp,offers-shop.co,Suspicious,14,3.182,1
4824,35-44,Female,Assam,Mobile,Twitter,No,Yes,Private,No,Private,Morning,Digital Wallet,Yes,Diwali,0,Yes,WhatsApp,discounts.online,Suspicious,16,3.328,1
4825,25-34,Male,Maharashtra,Mobile,Twitter,Yes,No,Private,No,Private,Evening,Cash,Yes,navaratri,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
4826,45-54,Female,Kerala,Mobile,Instagram,Yes,Yes,Public,No,Open WiFi,Afternoon,Digital Wallet,Yes,navaratri,0,No,,,,0,0,0
4827,25-34,Male,Punjab,Tablet,Twitter,Yes,No,Public,Yes,Private,Afternoon,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
4828,25-34,Male,Bihar,Mobile,LinkedIn,Yes,No,Public,No,Private,Morning,Digital Wallet,Yes,winter vacation,0,No,,,,0,0,0
4829,35-44,Female,Maharashtra,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Night,Credit Card,No,summer vacations,0,Yes,Twitter,ecommerce.com,Good,13,2.449,0
4830,18-24,Female,Uttar Pradesh,Mobile,WhatsApp,Yes,No,Private,No,Open WiFi,Afternoon,Credit Card,Yes,summer vacations,0,Yes,Instagram,offers-shop.co,Suspicious,14,3.182,1
4831,25-34,Female,Uttar Pradesh,Mobile,LinkedIn,Yes,No,Private,Yes,Hotspot,Afternoon,Debit Card,Yes,winter vacation,1,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,0
4832,25-34,Male,Telangana,Mobile,Instagram,Yes,Yes,Public,No,Hotspot,Morning,Debit Card,Yes,Diwali,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
4833,18-24,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Private,Evening,UPI,Yes,Holi,0,No,,,,0,0,0
4834,25-34,Female,Maharashtra,Mobile,Instagram,Yes,Yes,Private,No,Open WiFi,Afternoon,Credit Card,Yes,summer vacations,0,Yes,Twitter,news-portal.org,Good,15,3.64,0
4835,35-44,Male,Jharkhand,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Afternoon,Digital Wallet,No,summer vacations,0,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,1
4836,35-44,Female,Odisha,Mobile,Facebook,Yes,No,Private,Yes,Private,Evening,Digital Wallet,No,winter vacation,0,No,,,,0,0,0
4837,35-44,Female,West Bengal,Mobile,Instagram,No,No,Public,No,Private,Evening,UPI,No,Diwali,0,Yes,WhatsApp,news-portal.org,Good,15,3.64,0
4838,25-34,Male,Maharashtra,Tablet,Facebook,Yes,Yes,Private,No,Private,Evening,Cash,No,Holi,1,Yes,WhatsApp,unknown-redirect.net,Suspicious,20,3.484,0
4839,18-24,Male,West Bengal,Mobile,LinkedIn,Yes,No,Private,Yes,Private,Morning,Digital Wallet,Yes,winter vacation,0,No,,,,0,0,0
4840,35-44,Female,Uttar Pradesh,Desktop,Instagram,Yes,No,Public,Yes,Private,Evening,Credit Card,Yes,summer vacations,1,No,,,,0,0,0
4841,45-54,Female,Maharashtra,Desktop,WhatsApp,Yes,Yes,Public,No,Private,Evening,Credit Card,No,Diwali,0,No,,,,0,0,0
4842,25-34,Female,Madhya Pradesh,Desktop,Twitter,Yes,No,Public,No,Hotspot,Afternoon,Cash,No,navaratri,0,No,,,,0,0,0
4843,45-54,Female,Assam,Desktop,LinkedIn,Yes,No,Private,No,Open WiFi,Morning,Cash,Yes,summer vacations,0,No,,,,0,0,0
4844,25-34,Male,Andhra Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Hotspot,Evening,UPI,Yes,Diwali,1,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
4845,35-44,Male,Madhya Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Private,Night,Cash,Yes,summer vacations,0,Yes,Instagram,promo-deals.xyz,Suspicious,15,3.774,0
4846,18-24,Female,Tamil Nadu,Mobile,Instagram,Yes,No,Public,No,Private,Night,Cash,No,summer vacations,1,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
4847,35-44,Female,Uttar Pradesh,Mobile,Instagram,Yes,Yes,Public,No,Hotspot,Evening,Digital Wallet,Yes,winter vacation,1,Yes,LinkedIn,promo-deals.xyz,Suspicious,15,3.774,1
4848,35-44,Female,Tamil Nadu,Mobile,Twitter,Yes,No,Public,Yes,Private,Afternoon,UPI,Yes,navaratri,0,No,,,,0,0,0
4849,18-24,Female,Karnataka,Mobile,WhatsApp,Yes,No,Public,Yes,Open WiFi,Night,Cash,No,Holi,0,Yes,Instagram,discounts.online,Suspicious,16,3.328,1
4850,35-44,Other,Maharashtra,Mobile,Facebook,Yes,Yes,Private,Yes,Private,Evening,UPI,Yes,summer vacations,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
4851,35-44,Female,Gujarat,Mobile,Twitter,Yes,Yes,Public,No,Private,Afternoon,Cash,Yes,summer vacations,0,Yes,Instagram,news-portal.org,Good,15,3.64,0
4852,18-24,Female,Tamil Nadu,Mobile,Facebook,Yes,Yes,Private,No,Hotspot,Morning,Credit Card,No,Diwali,0,No,,,,0,0,0
4853,18-24,Female,Telangana,Mobile,Instagram,Yes,No,Public,Yes,Private,Morning,Cash,No,Diwali,0,No,,,,0,0,0
4854,35-44,Female,Rajasthan,Mobile,Instagram,No,Yes,Private,No,Private,Morning,Debit Card,Yes,summer vacations,0,Yes,Facebook,news-portal.org,Good,15,3.64,0
4855,18-24,Female,Gujarat,Desktop,Facebook,Yes,Yes,Private,No,Private,Afternoon,UPI,Yes,navaratri,0,Yes,Facebook,news-portal.org,Good,15,3.64,0
4856,25-34,Female,Maharashtra,Mobile,Instagram,Yes,No,Private,No,Private,Afternoon,Cash,Yes,summer vacations,0,No,,,,0,0,0
4857,35-44,Male,Andhra Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Hotspot,Evening,Digital Wallet,No,Diwali,0,No,,,,0,0,0
4858,35-44,Female,Rajasthan,Tablet,WhatsApp,Yes,Yes,Private,Yes,Hotspot,Morning,UPI,Yes,Diwali,0,Yes,Instagram,promo-deals.xyz,Suspicious,15,3.774,1
4859,45-54,Male,Tamil Nadu,Mobile,Facebook,No,No,Private,No,Private,Night,UPI,Yes,Holi,0,No,,,,0,0,0
4860,35-44,Male,Uttar Pradesh,Desktop,WhatsApp,Yes,No,Private,No,Hotspot,Evening,Digital Wallet,No,summer vacations,0,Yes,LinkedIn,phishingsite.ru,Malicious,15,3.323,1
4861,45-54,Male,Jharkhand,Mobile,Twitter,Yes,Yes,Public,No,Private,Evening,Debit Card,Yes,Holi,0,Yes,LinkedIn,banking.example,Good,15,3.507,0
4862,35-44,Other,Uttar Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Open WiFi,Morning,UPI,Yes,summer vacations,0,No,,,,0,0,0
4863,35-44,Female,Gujarat,Mobile,Instagram,Yes,No,Private,No,Hotspot,Morning,Debit Card,No,summer vacations,0,Yes,Instagram,login-secure.ru,Malicious,15,3.507,1
4864,25-34,Female,Telangana,Mobile,WhatsApp,Yes,No,Private,No,Hotspot,Night,Debit Card,Yes,Diwali,0,Yes,LinkedIn,ecommerce.com,Good,13,2.449,0
4865,25-34,Male,Gujarat,Desktop,LinkedIn,Yes,No,Private,No,Private,Evening,Credit Card,No,summer vacations,0,No,,,,0,0,0
4866,18-24,Female,Uttar Pradesh,Tablet,Twitter,Yes,No,Private,No,Private,Night,Credit Card,Yes,summer vacations,0,Yes,Twitter,news-portal.org,Good,15,3.64,0
4867,45-54,Male,Bihar,Desktop,Facebook,Yes,Yes,Private,No,Private,Night,Cash,No,summer vacations,0,No,,,,0,0,0
4868,35-44,Female,Andhra Pradesh,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Night,Digital Wallet,Yes,summer vacations,1,No,,,,0,0,0
4869,35-44,Male,Gujarat,Mobile,Twitter,Yes,No,Public,No,Open WiFi,Evening,Credit Card,Yes,Diwali,0,No,,,,0,0,0
4870,18-24,Female,Madhya Pradesh,Mobile,WhatsApp,Yes,Yes,Public,Yes,Open WiFi,Afternoon,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
4871,18-24,Female,Gujarat,Tablet,Twitter,No,No,Public,No,Private,Evening,Digital Wallet,Yes,summer vacations,0,Yes,Instagram,ecommerce.com,Good,13,2.449,0
4872,25-34,Female,West Bengal,Mobile,Instagram,Yes,Yes,Private,No,Private,Morning,UPI,Yes,Diwali,0,Yes,Instagram,offers-shop.co,Suspicious,14,3.182,1
4873,25-34,Other,Jharkhand,Mobile,WhatsApp,Yes,Yes,Public,No,Open WiFi,Night,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
4874,25-34,Male,Kerala,Desktop,Twitter,Yes,Yes,Public,No,Private,Evening,Digital Wallet,Yes,Diwali,0,No,,,,0,0,0
4875,35-44,Male,Haryana,Mobile,Facebook,No,No,Private,No,Private,Evening,Debit Card,No,summer vacations,0,Yes,WhatsApp,banking.example,Good,15,3.507,0
4876,35-44,Male,Uttar Pradesh,Mobile,Twitter,Yes,Yes,Private,Yes,Private,Afternoon,Cash,Yes,Diwali,0,Yes,LinkedIn,unknown-redirect.net,Suspicious,20,3.484,1
4877,25-34,Male,Rajasthan,Mobile,LinkedIn,Yes,Yes,Private,No,Private,Afternoon,Cash,Yes,Holi,0,Yes,Twitter,ecommerce.com,Good,13,2.449,0
4878,18-24,Male,Tamil Nadu,Mobile,WhatsApp,Yes,No,Public,No,Open WiFi,Evening,Debit Card,No,Holi,0,Yes,LinkedIn,discounts.online,Suspicious,16,3.328,1
4879,25-34,Female,Andhra Pradesh,Tablet,Twitter,No,No,Private,No,Private,Night,UPI,No,Diwali,0,No,,,,0,0,0
4880,35-44,Male,Maharashtra,Mobile,WhatsApp,Yes,No,Private,No,Private,Morning,Cash,Yes,Diwali,0,Yes,Twitter,offers-shop.co,Suspicious,14,3.182,1
4881,18-24,Female,Rajasthan,Mobile,LinkedIn,No,No,Private,Yes,Private,Evening,Digital Wallet,No,Diwali,0,No,,,,0,0,0
4882,45-54,Male,Chhattisgarh,Mobile,Facebook,Yes,No,Private,No,Private,Night,Debit Card,Yes,navaratri,1,Yes,Twitter,news-portal.org,Good,15,3.64,0
4883,18-24,Male,Uttar Pradesh,Desktop,Instagram,Yes,Yes,Private,No,Hotspot,Night,UPI,No,Holi,0,No,,,,0,0,0
4884,25-34,Male,West Bengal,Mobile,Instagram,No,No,Public,No,Hotspot,Afternoon,UPI,No,summer vacations,0,Yes,Instagram,discounts.online,Suspicious,16,3.328,1
4885,18-24,Female,Bihar,Mobile,Instagram,No,Yes,Private,No,Hotspot,Afternoon,Credit Card,No,Diwali,0,No,,,,0,0,0
4886,35-44,Male,West Bengal,Mobile,Facebook,Yes,Yes,Private,No,Hotspot,Morning,Debit Card,No,summer vacations,1,No,,,,0,0,0
4887,35-44,Female,Uttar Pradesh,Mobile,Twitter,Yes,Yes,Private,No,Open WiFi,Evening,Digital Wallet,Yes,summer vacations,0,Yes,WhatsApp,discounts.online,Suspicious,16,3.328,1
4888,45-54,Female,Uttar Pradesh,Mobile,Facebook,Yes,No,Public,No,Private,Afternoon,Digital Wallet,No,summer vacations,1,Yes,WhatsApp,news-portal.org,Good,15,3.64,0
4889,45-54,Male,Andhra Pradesh,Mobile,WhatsApp,No,No,Private,No,Private,Evening,Credit Card,Yes,Diwali,1,No,,,,0,0,0
4890,45-54,Male,Chhattisgarh,Mobile,WhatsApp,Yes,Yes,Public,No,Private,Morning,UPI,Yes,Diwali,0,Yes,Instagram,unknown-redirect.net,Suspicious,20,3.484,1
4891,25-34,Male,Andhra Pradesh,Mobile,WhatsApp,Yes,Yes,Private,No,Private,Morning,Debit Card,No,winter vacation,1,Yes,Facebook,promo-deals.xyz,Suspicious,15,3.774,0
4892,45-54,Other,Bihar,Desktop,LinkedIn,Yes,No,Public,No,Open WiFi,Night,UPI,Yes,Diwali,0,No,,,,0,0,0
4893,25-34,Male,Uttar Pradesh,Mobile,WhatsApp,Yes,No,Private,Yes,Open WiFi,Evening,Credit Card,Yes,Diwali,0,No,,,,0,0,0
4894,25-34,Male,Bihar,Mobile,LinkedIn,No,No,Private,No,Hotspot,Morning,Cash,No,summer vacations,0,Yes,Facebook,offers-shop.co,Suspicious,14,3.182,0
4895,18-24,Male,Maharashtra,Mobile,LinkedIn,Yes,No,Public,No,Hotspot,Evening,UPI,No,Holi,1,No,,,,0,0,0
4896,18-24,Male,Maharashtra,Tablet,LinkedIn,Yes,Yes,Private,No,Private,Afternoon,UPI,No,Diwali,1,No,,,,0,0,0
4897,25-34,Other,Karnataka,Tablet,Facebook,Yes,Yes,Private,No,Private,Afternoon,Cash,Yes,navaratri,0,No,,,,0,0,0
4898,45-54,Female,Tamil Nadu,Mobile,Twitter,No,No,Public,No,Private,Morning,Debit Card,Yes,summer vacations,1,Yes,Twitter,promo-deals.xyz,Suspicious,15,3.774,1
4899,18-24,Male,Maharashtra,Mobile,Instagram,Yes,Yes,Private,No,Private,Evening,Digital Wallet,Yes,Diwali,0,Yes,Twitter,promo-deals.xyz,Suspicious,15,3.774,1
4900,25-34,Male,Karnataka,Mobile,Twitter,Yes,Yes,Private,No,Private,Afternoon,Credit Card,No,summer vacations,0,Yes,Instagram,phishingsite.ru,Malicious,15,3.323,1
4901,18-24,Male,Tamil Nadu,Mobile,LinkedIn,Yes,No,Private,No,Private,Afternoon,UPI,Yes,navaratri,1,No,,,,0,0,0
4902,45-54,Female,Haryana,Mobile,Facebook,Yes,No,Public,No,Private,Morning,Debit Card,Yes,summer vacations,0,Yes,Facebook,phishingsite.ru,Malicious,15,3.323,1
4903,45-54,Male,Maharashtra,Tablet,Instagram,No,Yes,Public,Yes,Private,Evening,Cash,No,summer vacations,0,No,,,,0,0,0
4904,18-24,Female,Kerala,Desktop,LinkedIn,Yes,No,Private,No,Hotspot,Night,Digital Wallet,Yes,Diwali,1,No,,,,0,0,0
4905,18-24,Male,Tamil Nadu,Desktop,Facebook,Yes,No,Public,No,Private,Afternoon,Cash,Yes,summer vacations,0,Yes,Facebook,phishingsite.ru,Malicious,15,3.323,1
4906,18-24,Male,Maharashtra,Mobile,Facebook,Yes,No,Public,No,Hotspot,Afternoon,UPI,No,Diwali,0,No,,,,0,0,0
4907,35-44,Female,Tamil Nadu,Mobile,LinkedIn,No,Yes,Private,No,Private,Morning,UPI,Yes,summer vacations,1,No,,,,0,0,0
4908,18-24,Female,Kerala,Mobile,WhatsApp,Yes,No,Private,No,Hotspot,Night,Digital Wallet,No,Holi,1,Yes,WhatsApp,promo-deals.xyz,Suspicious,15,3.774,0
4909,25-34,Female,Rajasthan,Mobile,WhatsApp,Yes,No,Private,No,Private,Evening,UPI,Yes,summer vacations,0,Yes,LinkedIn,promo-deals.xyz,Suspicious,15,3.774,1
4910,35-44,Male,Uttar Pradesh,Mobile,LinkedIn,Yes,Yes,Private,No,Hotspot,Afternoon,Cash,No,winter vacation,1,No,,,,0,0,0
4911,25-34,Female,West Bengal,Mobile,LinkedIn,No,No,Private,No,Private,Night,Digital Wallet,No,summer vacations,1,Yes,Instagram,discounts.online,Suspicious,16,3.328,1
4912,35-44,Male,Gujarat,Mobile,Facebook,Yes,No,Private,No,Private,Evening,Debit Card,No,summer vacations,0,Yes,Instagram,news-portal.org,Good,15,3.64,0
4913,18-24,Male,Uttar Pradesh,Mobile,Facebook,Yes,Yes,Private,Yes,Open WiFi,Night,Debit Card,No,navaratri,0,No,,,,0,0,0
4914,25-34,Male,Uttar Pradesh,Mobile,Facebook,No,No,Public,No,Private,Evening,Debit Card,Yes,winter vacation,0,Yes,Instagram,discounts.online,Suspicious,16,3.328,1
4915,35-44,Male,Maharashtra,Mobile,Twitter,Yes,No,Public,No,Private,Night,Credit Card,No,summer vacations,0,No,,,,0,0,0
4916,35-44,Female,Bihar,Desktop,Instagram,Yes,Yes,Private,Yes,Open WiFi,Night,Debit Card,Yes,summer vacations,0,Yes,LinkedIn,offers-shop.co,Suspicious,14,3.182,0
4917,25-34,Male,Jammu & Kashmir,Desktop,Instagram,Yes,No,Public,No,Private,Afternoon,UPI,Yes,summer vacations,0,No,,,,0,0,0
4918,18-24,Female,Gujarat,Mobile,LinkedIn,Yes,No,Private,No,Private,Morning,Cash,Yes,summer vacations,0,Yes,LinkedIn,phishingsite.ru,Malicious,15,3.323,1
4919,25-34,Female,Rajasthan,Mobile,LinkedIn,No,Yes,Public,No,Hotspot,Evening,Credit Card,Yes,summer vacations,0,No,,,,0,0,0
